,Date,gain,total_gain
2069,2023-04-10,-2.7999999999999545,1919.199999999999
2070,2023-04-11,-8.899999999999864,1910.299999999999
2071,2023-04-12,-1.5,1908.799999999999
2072,2023-04-13,-5.099999999999909,1903.6999999999991
2073,2023-04-14,-6.900000000000091,1896.799999999999
2076,2023-04-17,-8.099999999999909,1888.6999999999991
2077,2023-04-18,-3.100000000000364,1885.5999999999988
2078,2023-04-19,6.7000000000000455,1892.2999999999988
2079,2023-04-20,-1.599999999999909,1890.699999999999
2080,2023-04-21,6.8,1897.4999999999989
2083,2023-04-24,-6.399999999999636,1891.0999999999992
2084,2023-04-25,-10.899999999999864,1880.1999999999994
2085,2023-04-26,-15.600000000000136,1864.5999999999992
2086,2023-04-27,-3.0,1861.5999999999992
2087,2023-04-28,7.5,1869.0999999999992
2090,2023-05-01,0.0,1869.0999999999992
2091,2023-05-02,0.0,1869.0999999999992
2092,2023-05-03,0.0,1869.0999999999992
2093,2023-05-04,-4.599999999999909,1864.4999999999993
2094,2023-05-05,-2.099999999999909,1862.3999999999994
2097,2023-05-08,-1.900000000000091,1860.4999999999993
2098,2023-05-09,-0.10000000000013642,1860.3999999999992
2099,2023-05-10,8.600000000000136,1868.9999999999993
2100,2023-05-11,1.099999999999909,1870.0999999999992
2101,2023-05-12,13.0,1883.0999999999992
2104,2023-05-15,1.599999999999909,1884.6999999999991
2105,2023-05-16,0.5,1885.1999999999991
2106,2023-05-17,-2.0,1883.1999999999991
2107,2023-05-18,-4.600000000000136,1878.599999999999
2108,2023-05-19,-1.4,1877.199999999999
2111,2023-05-22,2.2999999999999545,1879.4999999999989
2112,2023-05-23,11.100000000000136,1890.599999999999
2113,2023-05-24,1.400000000000091,1891.999999999999
2114,2023-05-25,0.5,1892.499999999999
2115,2023-05-26,-0.599999999999909,1891.8999999999992
2118,2023-05-29,11.200000000000045,1903.0999999999992
2119,2023-05-30,-2.099999999999909,1900.9999999999993
2120,2023-05-31,0.09999999999990905,1901.0999999999992
2121,2023-06-01,1.8999999999998636,1902.999999999999
2122,2023-06-02,14.200000000000045,1917.1999999999991
2125,2023-06-05,8.599999999999909,1925.799999999999
2126,2023-06-06,9.100000000000136,1934.8999999999992
2127,2023-06-07,0.20000000000004547,1935.0999999999992
2128,2023-06-08,-9.699999999999818,1925.3999999999994
2129,2023-06-09,-7.100000000000136,1918.2999999999993
2132,2023-06-12,-12.599999999999909,1905.6999999999994
2133,2023-06-13,-8.600000000000136,1897.0999999999992
2134,2023-06-14,-4.0,1893.0999999999992
2135,2023-06-15,-2.8999999999998636,1890.1999999999994
2136,2023-06-16,4.0,1894.1999999999994
2139,2023-06-19,3.7999999999999545,1897.9999999999993
2140,2023-06-20,3.199999999999818,1901.1999999999991
2141,2023-06-21,16.0,1917.1999999999991
2142,2023-06-22,-2.900000000000091,1914.299999999999
2143,2023-06-23,4.7999999999999545,1919.099999999999
2146,2023-06-26,-12.699999999999818,1906.3999999999992
2147,2023-06-27,-1.7000000000000455,1904.6999999999991
2148,2023-06-28,6.900000000000091,1911.5999999999992
2149,2023-06-29,4.0,1915.5999999999992
2150,2023-06-30,-1.5,1914.0999999999992
2153,2023-07-03,1.800000000000182,1915.8999999999994
2154,2023-07-04,5.2000000000000455,1921.0999999999995
2155,2023-07-05,1.1000000000001364,1922.1999999999996
2156,2023-07-06,3.599999999999909,1925.7999999999995
2157,2023-07-07,8.800000000000182,1934.5999999999997
2160,2023-07-10,11.899999999999864,1946.4999999999995
2161,2023-07-11,1.5,1947.9999999999995
2162,2023-07-12,4.0,1951.9999999999995
2163,2023-07-13,13.600000000000136,1965.5999999999997
2164,2023-07-14,-6.400000000000318,1959.1999999999994
2167,2023-07-17,-0.7999999999999545,1958.3999999999994
2168,2023-07-18,3.2999999999999545,1961.6999999999994
2169,2023-07-19,7.800000000000182,1969.4999999999995
2170,2023-07-20,-3.799999999999727,1965.6999999999998
2171,2023-07-21,22.299999999999955,1987.9999999999998
2174,2023-07-24,-3.5999999999996817,1984.4
2175,2023-07-25,2.2000000000000455,1986.6000000000001
2176,2023-07-26,3.099999999999909,1989.7
2177,2023-07-27,-3.2999999999999545,1986.4
2178,2023-07-28,16.799999999999955,2003.2
2181,2023-07-31,-12.099999999999909,1991.1000000000001
2182,2023-08-01,-15.199999999999818,1975.9000000000003
2183,2023-08-02,-2.0,1973.9000000000003
2184,2023-08-03,-9.900000000000091,1964.0000000000002
2185,2023-08-04,27.0,1991.0000000000002
2188,2023-08-07,16.299999999999955,2007.3000000000002
2189,2023-08-08,0.6000000000001364,2007.9000000000003
2190,2023-08-09,-2.0,2005.9000000000003
2191,2023-08-10,9.900000000000091,2015.8000000000004
2192,2023-08-11,-0.599999999999909,2015.2000000000005
2195,2023-08-14,-0.8999999999998636,2014.3000000000006
2196,2023-08-15,-2.7999999999999545,2011.5000000000007
2197,2023-08-16,14.400000000000091,2025.9000000000008
2198,2023-08-17,-1.7999999999999545,2024.1000000000008
2199,2023-08-18,49.59999999999968,2073.7000000000007
2202,2023-08-21,-7.2000000000000455,2066.500000000001
2203,2023-08-22,-15.200000000000045,2051.300000000001
2204,2023-08-23,11.899999999999864,2063.2000000000007
2205,2023-08-24,17.59999999999991,2080.8000000000006
2206,2023-08-25,-3.599999999999909,2077.2000000000007
2209,2023-08-28,-6.900000000000318,2070.3
2210,2023-08-29,-3.2999999999999545,2067.0
2211,2023-08-30,12.399999999999864,2079.3999999999996
2212,2023-08-31,9.200000000000045,2088.5999999999995
2213,2023-09-01,0.0,2088.5999999999995
2216,2023-09-04,0.0,2088.5999999999995
2217,2023-09-05,9.799999999999955,2098.3999999999996
2218,2023-09-06,21.40000000000009,2119.7999999999997
2219,2023-09-07,-8.099999999999909,2111.7
2220,2023-09-08,-5.5,2106.2
2223,2023-09-11,23.899999999999864,2130.0999999999995
2224,2023-09-12,24.5,2154.5999999999995
2225,2023-09-13,-1.599999999999909,2152.9999999999995
2226,2023-09-14,-10.899999999999864,2142.0999999999995
2227,2023-09-15,5.699999999999818,2147.7999999999993
2230,2023-09-18,-14.599999999999682,2133.2
2231,2023-09-19,1.400000000000091,2134.6
2232,2023-09-20,-9.899999999999864,2124.7
2233,2023-09-21,2.099999999999909,2126.7999999999997
2234,2023-09-22,-5.2999999999999545,2121.5
2237,2023-09-25,25.09999999999991,2146.6
2238,2023-09-26,15.600000000000136,2162.2
2239,2023-09-27,-11.0,2151.2
2240,2023-09-28,-8.5,2142.7
2241,2023-09-29,-2.5,2140.2
2244,2023-10-02,6.5,2146.7
2245,2023-10-03,-4.899999999999864,2141.8
2246,2023-10-04,0.8000000000001819,2142.6000000000004
2247,2023-10-05,11.5,2154.1000000000004
2248,2023-10-06,18.699999999999818,2172.8
2251,2023-10-09,6.900000000000091,2179.7000000000003
2252,2023-10-10,12.5,2192.2000000000003
2253,2023-10-11,-9.400000000000091,2182.8
2254,2023-10-12,3.5000000000002274,2186.3
2255,2023-10-13,-0.8999999999998636,2185.4000000000005
2258,2023-10-16,1.400000000000091,2186.8000000000006
2259,2023-10-17,18.09999999999991,2204.9000000000005
2260,2023-10-18,8.900000000000091,2213.8000000000006
2261,2023-10-19,1.6,2215.4000000000005
2262,2023-10-20,13.4,2228.8000000000006
2265,2023-10-23,-2.5000000000002274,2226.3
2266,2023-10-24,3.299999999999727,2229.6
2267,2023-10-25,-3.5,2226.1
2268,2023-10-26,-26.90000000000009,2199.2
2269,2023-10-27,-5.699999999999818,2193.5
2272,2023-10-30,2.800000000000182,2196.3
2273,2023-10-31,8.599999999999682,2204.8999999999996
2274,2023-11-01,-2.6000000000001364,2202.2999999999993
2275,2023-11-02,41.399999999999864,2243.699999999999
2276,2023-11-03,3.300000000000182,2246.999999999999
2279,2023-11-06,19.600000000000136,2266.5999999999995
2280,2023-11-07,-6.2999999999999545,2260.2999999999993
2281,2023-11-08,-48.59999999999991,2211.6999999999994
2282,2023-11-09,-10.0,2201.6999999999994
2283,2023-11-10,-14.0,2187.6999999999994
2286,2023-11-13,-0.5,2187.1999999999994
2287,2023-11-14,4.899999999999864,2192.0999999999995
2288,2023-11-15,14.299999999999955,2206.3999999999996
2289,2023-11-16,-9.400000000000091,2196.9999999999995
2290,2023-11-17,25.200000000000273,2222.2
2293,2023-11-20,-3.699999999999818,2218.5
2294,2023-11-21,-1.0,2217.5
2295,2023-11-22,0.5,2218.0
2296,2023-11-23,26.399999999999636,2244.3999999999996
2297,2023-11-24,-5.700000000000273,2238.6999999999994
2300,2023-11-27,-0.10000000000013642,2238.5999999999995
2301,2023-11-28,-15.900000000000091,2222.6999999999994
2302,2023-11-29,4.899999999999864,2227.5999999999995
2303,2023-11-30,-16.899999999999864,2210.7
2304,2023-12-01,-0.5000000000002274,2210.2
2307,2023-12-04,17.200000000000045,2227.3999999999996
2308,2023-12-05,5.099999999999909,2232.4999999999995
2309,2023-12-06,12.200000000000045,2244.7
2310,2023-12-07,-18.40000000000009,2226.2999999999997
2311,2023-12-08,-0.5,2225.7999999999997
2314,2023-12-11,2.2000000000000455,2228.0
2315,2023-12-12,0.2999999999999545,2228.3
2316,2023-12-13,13.399999999999864,2241.7
2317,2023-12-14,5.600000000000136,2247.3
2318,2023-12-15,7.300000000000182,2254.6000000000004
2321,2023-12-18,10.700000000000045,2265.3
2322,2023-12-19,9.200000000000045,2274.5
2323,2023-12-20,5.099999999999909,2279.6
2324,2023-12-21,-12.699999999999818,2266.9
2325,2023-12-22,-3.7999999999999545,2263.1000000000004
2328,2023-12-25,17.59999999999991,2280.7000000000003
2329,2023-12-26,6.800000000000182,2287.5000000000005
2330,2023-12-27,-4.800000000000182,2282.7000000000003
2331,2023-12-28,16.700000000000045,2299.4000000000005
2332,2023-12-29,-0.4999999999997726,2298.9000000000005
2335,2024-01-01,0.0,2298.9000000000005
2336,2024-01-02,11.400000000000091,2310.3000000000006
2337,2024-01-03,15.0,2325.3000000000006
2338,2024-01-04,8.5,2333.8000000000006
2339,2024-01-05,9.899999999999864,2343.7000000000007
2342,2024-01-08,-4.099999999999909,2339.600000000001
2343,2024-01-09,-0.5,2339.100000000001
2344,2024-01-10,-0.40000000000009095,2338.7000000000007
2345,2024-01-11,5.2999999999999545,2344.000000000001
2346,2024-01-12,-22.700000000000045,2321.300000000001
2349,2024-01-15,11.899999999999864,2333.2000000000007
2350,2024-01-16,9.199999999999818,2342.4000000000005
2351,2024-01-17,-6.2999999999999545,2336.1000000000004
2352,2024-01-18,7.2000000000000455,2343.3
2353,2024-01-19,4.3,2347.6000000000004
2356,2024-01-22,-5.7999999999999545,2341.8
2357,2024-01-23,2.199999999999818,2344.0
2358,2024-01-24,-4.0,2340.0
2359,2024-01-25,-6.2999999999999545,2333.7
2360,2024-01-26,6.2999999999999545,2340.0
2363,2024-01-29,-3.5,2336.5
2364,2024-01-30,2.5,2339.0
2365,2024-01-31,12.599999999999909,2351.6
2366,2024-02-01,5.899999999999864,2357.5
2367,2024-02-02,4.100000000000136,2361.6000000000004
2370,2024-02-05,22.5,2384.1000000000004
2371,2024-02-06,-2.5000000000002274,2381.6000000000004
2372,2024-02-07,-10.300000000000182,2371.3
2373,2024-02-08,0.0,2371.3
2374,2024-02-09,0.0,2371.3
2377,2024-02-12,0.0,2371.3
2378,2024-02-13,0.0,2371.3
2379,2024-02-14,0.0,2371.3
2380,2024-02-15,-1.7999999999999545,2369.5
2381,2024-02-16,-5.0,2364.5
2384,2024-02-19,8.399999999999864,2372.8999999999996
2385,2024-02-20,-1.2000000000000455,2371.7
2386,2024-02-21,-0.7000000000000455,2371.0
2387,2024-02-22,0.599999999999909,2371.6
2388,2024-02-23,-14.0,2357.6
2391,2024-02-26,5.5,2363.1
2392,2024-02-27,11.099999999999909,2374.2
2393,2024-02-28,-18.499999999999773,2355.7
2394,2024-02-29,-4.0,2351.7
2395,2024-03-01,-4.600000000000136,2347.0999999999995
2398,2024-03-04,1.699999999999818,2348.7999999999993
2399,2024-03-05,0.0,2348.7999999999993
2400,2024-03-06,-2.199999999999818,2346.5999999999995
2401,2024-03-07,6.899999999999864,2353.499999999999
2402,2024-03-08,-10.299999999999955,2343.199999999999
2405,2024-03-11,0.0,2343.199999999999
2406,2024-03-12,-15.100000000000136,2328.0999999999985
2407,2024-03-13,32.799999999999955,2360.8999999999987
2408,2024-03-14,0.0,2360.8999999999987
2409,2024-03-15,-19.59999999999991,2341.299999999999
2412,2024-03-18,15.0,2356.299999999999
2413,2024-03-19,-4.399999999999636,2351.899999999999
2414,2024-03-20,-27.200000000000045,2324.699999999999
2415,2024-03-21,3.799999999999727,2328.4999999999986
2416,2024-03-22,-0.8,2327.6999999999985
2419,2024-03-25,-16.700000000000045,2310.999999999998
2420,2024-03-26,16.700000000000045,2327.699999999998
2421,2024-03-27,-3.2000000000000455,2324.499999999998
2422,2024-03-28,3.400000000000091,2327.8999999999983
2423,2024-03-29,-9.0,2318.8999999999983
2426,2024-04-01,-8.5,2310.3999999999983
2427,2024-04-02,-24.90000000000009,2285.499999999998
2428,2024-04-03,-19.299999999999955,2266.199999999998
2429,2024-04-04,-7.100000000000136,2259.0999999999976
2430,2024-04-05,-9.299999999999955,2249.7999999999975
2433,2024-04-08,-6.300000000000182,2243.4999999999973
2434,2024-04-09,-6.2000000000000455,2237.2999999999975
2435,2024-04-10,-4.7999999999999545,2232.4999999999973
2436,2024-04-11,3.0,2235.4999999999973
2437,2024-04-12,-23.700000000000045,2211.7999999999975
2440,2024-04-15,31.200000000000045,2242.9999999999973
2441,2024-04-16,-3.900000000000091,2239.099999999997
2442,2024-04-17,12.599999999999909,2251.699999999997
2443,2024-04-18,0.0,2251.699999999997
2444,2024-04-19,-8.3,2243.399999999997
2447,2024-04-22,14.099999999999909,2257.499999999997
2448,2024-04-23,6.0,2263.499999999997
2449,2024-04-24,30.600000000000136,2294.0999999999967
2450,2024-04-25,-8.799999999999955,2285.2999999999965
2451,2024-04-26,5.099999999999909,2290.3999999999965
2454,2024-04-29,0.0,2290.3999999999965
2455,2024-04-30,0.0,2290.3999999999965
2456,2024-05-01,0.0,2290.3999999999965
2457,2024-05-02,10.400000000000091,2300.7999999999965
2458,2024-05-03,7.199999999999818,2307.9999999999964
2461,2024-05-06,-4.7999999999999545,2303.199999999996
2462,2024-05-07,-9.400000000000091,2293.799999999996
2463,2024-05-08,2.599999999999909,2296.399999999996
2464,2024-05-09,-10.400000000000091,2285.999999999996
2465,2024-05-10,1.5,2287.499999999996
2468,2024-05-13,3.5,2290.999999999996
2469,2024-05-14,8.200000000000045,2299.199999999996
2470,2024-05-15,12.200000000000045,2311.399999999996
2471,2024-05-16,24.59999999999991,2335.999999999996
2472,2024-05-17,-4.0,2331.999999999996
2475,2024-05-20,14.700000000000045,2346.699999999996
2476,2024-05-21,-9.599999999999909,2337.0999999999963
2477,2024-05-22,14.900000000000091,2351.9999999999964
2478,2024-05-23,7.600000000000136,2359.5999999999967
2479,2024-05-24,-23.200000000000045,2336.399999999997
2482,2024-05-27,0.900000000000091,2337.299999999997
2483,2024-05-28,16.5,2353.799999999997
2484,2024-05-29,-4.2999999999999545,2349.4999999999973
2485,2024-05-30,-8.299999999999955,2341.199999999997
2486,2024-05-31,0.0,2341.199999999997
2489,2024-06-03,22.299999999999955,2363.4999999999973
2490,2024-06-04,3.7000000000000455,2367.199999999997
2491,2024-06-05,0.0,2367.199999999997
2492,2024-06-06,3.7999999999999545,2370.9999999999973
2493,2024-06-07,-3.3999999999998636,2367.5999999999976
2496,2024-06-10,0.599999999999909,2368.1999999999975
2497,2024-06-11,3.699999999999818,2371.8999999999974
2498,2024-06-12,26.199999999999818,2398.099999999997
2499,2024-06-13,-12.699999999999818,2385.3999999999974
2500,2024-06-14,-19.200000000000045,2366.199999999997
2503,2024-06-17,-1.7999999999999545,2364.399999999997
2504,2024-06-18,6.699999999999818,2371.0999999999967
2505,2024-06-19,-17.0,2354.0999999999967
2506,2024-06-20,6.5,2360.5999999999967
2507,2024-06-21,-4.799999999999727,2355.799999999997
2510,2024-06-24,16.700000000000045,2372.4999999999973
2511,2024-06-25,-0.9999999999997726,2371.4999999999973
2512,2024-06-26,-3.0,2368.4999999999973
2513,2024-06-27,-1.5,2366.9999999999973
2514,2024-06-28,14.200000000000045,2381.199999999997
2517,2024-07-01,-13.399999999999864,2367.7999999999975
2518,2024-07-02,-8.899999999999864,2358.899999999998
2519,2024-07-03,-12.899999999999864,2345.999999999998
2520,2024-07-04,1.1000000000001364,2347.0999999999985
2521,2024-07-05,8.099999999999909,2355.1999999999985
2524,2024-07-08,-6.299999999999727,2348.8999999999987
2525,2024-07-09,-15.099999999999909,2333.799999999999
2526,2024-07-10,-11.399999999999864,2322.3999999999987
2527,2024-07-11,-4.5,2317.8999999999987
2528,2024-07-12,-5.900000000000091,2311.9999999999986
2531,2024-07-15,-1.099999999999909,2310.8999999999987
2532,2024-07-16,3.8999999999998636,2314.7999999999984
2533,2024-07-17,2.200000000000273,2316.9999999999986
2534,2024-07-18,-0.5000000000002274,2316.499999999998
2535,2024-07-19,-11.5,2304.999999999998
2538,2024-07-22,3.0,2307.999999999998
2539,2024-07-23,15.599999999999909,2323.599999999998
2540,2024-07-24,-5.599999999999909,2317.999999999998
2541,2024-07-25,-7.599999999999909,2310.3999999999983
2542,2024-07-26,-7.400000000000318,2302.999999999998
2545,2024-07-29,2.3999999999998636,2305.399999999998
2546,2024-07-30,4.7000000000000455,2310.0999999999976
2547,2024-07-31,12.299999999999955,2322.399999999998
2548,2024-08-01,25.200000000000045,2347.5999999999976
2549,2024-08-02,0.5,2348.0999999999976
2552,2024-08-05,-44.40000000000009,2303.6999999999975
2553,2024-08-06,-5.499999999999773,2298.199999999998
2554,2024-08-07,-1.0,2297.199999999998
2555,2024-08-08,-2.5000000000002274,2294.699999999998
2556,2024-08-09,25.199999999999818,2319.899999999998
2559,2024-08-12,5.300000000000182,2325.199999999998
2560,2024-08-13,-3.1000000000001364,2322.0999999999976
2561,2024-08-14,1.0,2323.0999999999976
2562,2024-08-15,-0.20000000000004547,2322.899999999998
2563,2024-08-16,26.5,2349.399999999998
2566,2024-08-19,10.400000000000091,2359.799999999998
2567,2024-08-20,4.199999999999818,2363.9999999999977
2568,2024-08-21,10.800000000000182,2374.799999999998
2569,2024-08-22,-1.5000000000002274,2373.2999999999975
2570,2024-08-23,-7.600000000000136,2365.699999999997
2573,2024-08-26,5.699999999999818,2371.399999999997
2574,2024-08-27,4.5,2375.899999999997
2575,2024-08-28,-1.400000000000091,2374.499999999997
2576,2024-08-29,4.399999999999864,2378.899999999997
2577,2024-08-30,0.5000000000002274,2379.399999999997
2580,2024-09-02,0.0,2379.399999999997
2581,2024-09-03,0.0,2379.399999999997
2582,2024-09-04,-20.0,2359.399999999997
2583,2024-09-05,-6.5,2352.899999999997
2584,2024-09-06,1.2999999999999545,2354.199999999997
2587,2024-09-09,-1.2999999999999545,2352.899999999997
2588,2024-09-10,19.899999999999864,2372.7999999999965
2589,2024-09-11,-10.5,2362.2999999999965
2590,2024-09-12,0.0,2362.2999999999965
2591,2024-09-13,0.0,2362.2999999999965
2594,2024-09-16,-11.900000000000091,2350.3999999999965
2595,2024-09-17,24.700000000000045,2375.0999999999967
2596,2024-09-18,6.2999999999999545,2381.399999999997
2597,2024-09-19,-1.2999999999999545,2380.0999999999967
2598,2024-09-20,5.7000000000000455,2385.7999999999965
2601,2024-09-23,-1.2999999999999545,2384.4999999999964
2602,2024-09-24,-11.0,2373.4999999999964
2603,2024-09-25,8.799999999999955,2382.2999999999965
2604,2024-09-26,12.799999999999955,2395.0999999999967
2605,2024-09-27,-1.7999999999997272,2393.299999999997
2608,2024-09-30,1.0,2394.299999999997
2609,2024-10-01,3.1000000000001364,2397.399999999997
2610,2024-10-02,-3.0,2394.399999999997
2611,2024-10-03,-8.299999999999955,2386.0999999999967
2612,2024-10-04,9.299999999999955,2395.399999999997
2615,2024-10-07,2.6000000000001364,2397.9999999999973
2616,2024-10-08,-3.2999999999999545,2394.699999999997
2617,2024-10-09,16.700000000000045,2411.399999999997
2618,2024-10-10,8.200000000000045,2419.5999999999967
2619,2024-10-11,-1.8999999999998636,2417.699999999997
2622,2024-10-14,8.700000000000045,2426.399999999997
2623,2024-10-15,-1.5,2424.899999999997
2624,2024-10-16,-3.5,2421.399999999997
2625,2024-10-17,-3.1000000000001364,2418.2999999999965
2626,2024-10-18,10.799999999999955,2429.0999999999967
2629,2024-10-21,-2.5,2426.5999999999967
2630,2024-10-22,-12.0,2414.5999999999967
2631,2024-10-23,-5.2999999999999545,2409.2999999999965
2632,2024-10-24,11.200000000000045,2420.4999999999964
2633,2024-10-25,8.299999999999955,2428.7999999999965
2636,2024-10-28,-5.099999999999909,2423.6999999999966
2637,2024-10-29,7.099999999999909,2430.7999999999965
2638,2024-10-30,-4.599999999999682,2426.199999999997
2639,2024-10-31,-15.699999999999818,2410.4999999999973
2640,2024-11-01,-13.899999999999864,2396.5999999999976
2643,2024-11-04,-2.1000000000001364,2394.4999999999973
2644,2024-11-05,0.0,2394.4999999999973
2645,2024-11-06,-7.699999999999818,2386.7999999999975
2646,2024-11-07,2.900000000000091,2389.6999999999975
2647,2024-11-08,11.299999999999955,2400.9999999999973
2650,2024-11-11,-7.599999999999909,2393.3999999999974
2651,2024-11-12,5.100000000000136,2398.4999999999973
2652,2024-11-13,-3.2999999999999545,2395.199999999997
2653,2024-11-14,-14.799999999999955,2380.399999999997
2654,2024-11-15,5.2000000000000455,2385.5999999999967
2657,2024-11-18,-7.900000000000091,2377.6999999999966
2658,2024-11-19,-3.2999999999999545,2374.399999999997
2659,2024-11-20,7.400000000000091,2381.799999999997
2660,2024-11-21,-21.59999999999991,2360.199999999997
2661,2024-11-22,-1.900000000000091,2358.299999999997
2664,2024-11-25,-4.199999999999818,2354.099999999997
2665,2024-11-26,8.299999999999955,2362.399999999997
2666,2024-11-27,0.7999999999999545,2363.199999999997
2667,2024-11-28,18.600000000000136,2381.7999999999975
2668,2024-11-29,-13.700000000000045,2368.0999999999976
2671,2024-12-02,2.099999999999909,2370.1999999999975
2672,2024-12-03,-8.800000000000182,2361.3999999999974
2673,2024-12-04,-4.400000000000318,2356.9999999999973
2674,2024-12-05,42.200000000000045,2399.199999999997
2675,2024-12-06,-3.1000000000001364,2396.0999999999967
2678,2024-12-09,-7.400000000000091,2388.6999999999966
2679,2024-12-10,2.7000000000000455,2391.399999999997
2680,2024-12-11,-4.5,2386.899999999997
2681,2024-12-12,0.8999999999998636,2387.7999999999965
2682,2024-12-13,-4.599999999999909,2383.1999999999966
2685,2024-12-16,0.0,2383.1999999999966
2686,2024-12-17,-4.099999999999909,2379.0999999999967
2687,2024-12-18,-0.5,2378.5999999999967
2688,2024-12-19,-19.0,2359.5999999999967
2689,2024-12-20,3.2000000000000455,2362.7999999999965
2692,2024-12-23,6.899999999999864,2369.699999999996
2693,2024-12-24,-9.900000000000091,2359.799999999996
2694,2024-12-25,21.799999999999955,2381.599999999996
2695,2024-12-26,-3.5999999999996817,2377.9999999999964
2696,2024-12-27,-2.7999999999999545,2375.199999999996
2699,2024-12-30,-3.2999999999999545,2371.899999999996
2700,2024-12-31,0.2999999999999545,2372.199999999996
2701,2025-01-01,0.0,2372.199999999996
2702,2025-01-02,1.400000000000091,2373.5999999999963
2703,2025-01-03,7.2999999999999545,2380.899999999996
2706,2025-01-06,-5.600000000000136,2375.2999999999956
2707,2025-01-07,6.600000000000364,2381.899999999996
2708,2025-01-08,-17.499999999999773,2364.399999999996
2709,2025-01-09,2.1000000000001364,2366.4999999999964
2710,2025-01-10,-19.59999999999991,2346.8999999999965
2713,2025-01-13,3.900000000000091,2350.7999999999965
2714,2025-01-14,-1.099999999999909,2349.6999999999966
2715,2025-01-15,-0.6999999999998181,2348.999999999997
2716,2025-01-16,-2.0,2346.999999999997
2717,2025-01-17,-8.999999999999773,2337.9999999999973
2720,2025-01-20,3.2000000000000455,2341.199999999997
2721,2025-01-21,10.799999999999955,2351.9999999999973
2722,2025-01-22,0.5,2352.4999999999973
2723,2025-01-23,18.0,2370.4999999999973
2724,2025-01-24,4.900000000000091,2375.3999999999974
2727,2025-01-27,0.0,2375.3999999999974
2728,2025-01-28,0.0,2375.3999999999974
2729,2025-01-29,0.0,2375.3999999999974
2730,2025-01-30,0.0,2375.3999999999974
2731,2025-01-31,0.0,2375.3999999999974
2734,2025-02-03,-32.80000000000018,2342.599999999997
2735,2025-02-04,-0.5,2342.099999999997
2736,2025-02-05,4.5,2346.599999999997
2737,2025-02-06,6.400000000000091,2352.9999999999973
2738,2025-02-07,3.3999999999998636,2356.399999999997
2741,2025-02-10,-9.700000000000045,2346.699999999997
2742,2025-02-11,-5.099999999999909,2341.599999999997
2743,2025-02-12,16.200000000000273,2357.7999999999975
2744,2025-02-13,-12.199999999999818,2345.5999999999976
2745,2025-02-14,9.700000000000045,2355.2999999999975
2748,2025-02-17,2.099999999999909,2357.3999999999974
2749,2025-02-18,3.1000000000001364,2360.4999999999973
2750,2025-02-19,5.599999999999909,2366.099999999997
2751,2025-02-20,5.599999999999909,2371.699999999997
2752,2025-02-21,5.800000000000182,2377.4999999999973
2755,2025-02-24,12.5,2389.9999999999973
2756,2025-02-25,0.0,2389.9999999999973
2757,2025-02-26,1.599999999999909,2391.599999999997
2758,2025-02-27,-1.7999999999997272,2389.7999999999975
2759,2025-02-28,-10.199999999999818,2379.5999999999976
2762,2025-03-03,-1.0,2378.5999999999976
2763,2025-03-04,5.5,2384.0999999999976
2764,2025-03-05,-1.7999999999999545,2382.2999999999975
2765,2025-03-06,10.200000000000045,2392.4999999999973
2766,2025-03-07,9.900000000000091,2402.3999999999974
2769,2025-03-10,7.900000000000091,2410.2999999999975
2770,2025-03-11,2.1000000000001364,2412.399999999998
2771,2025-03-12,-2.599999999999909,2409.799999999998
2772,2025-03-13,1.199999999999818,2410.9999999999977
2773,2025-03-14,-1.0,2409.9999999999977
2776,2025-03-17,1.3999999999998636,2411.399999999998
2777,2025-03-18,4.2000000000000455,2415.5999999999976
2778,2025-03-19,-0.9999999999997726,2414.5999999999976
2779,2025-03-20,-1.0,2413.5999999999976
2780,2025-03-21,0.20000000000004547,2413.7999999999975
2783,2025-03-24,-19.40000000000009,2394.3999999999974
2784,2025-03-25,2.5,2396.8999999999974
2785,2025-03-26,-10.299999999999955,2386.5999999999976
2786,2025-03-27,-2.2000000000000455,2384.399999999998
2787,2025-03-28,1.800000000000182,2386.199999999998
2790,2025-03-31,-5.600000000000136,2380.5999999999976
2791,2025-04-01,1.5,2382.0999999999976
2792,2025-04-02,5.100000000000136,2387.199999999998
2793,2025-04-03,-6.800000000000182,2380.399999999998
2794,2025-04-04,-9.100000000000136,2371.2999999999975
2797,2025-04-07,0.0,2371.2999999999975
2798,2025-04-08,-53.80000000000018,2317.4999999999973
2799,2025-04-09,-1.0,2316.4999999999973
2800,2025-04-10,82.89999999999986,2399.399999999997
2801,2025-04-11,46.90000000000009,2446.299999999997
2804,2025-04-14,1.5,2447.799999999997
2805,2025-04-15,-9.799999999999955,2437.9999999999973
2806,2025-04-16,-17.799999999999955,2420.199999999997
2807,2025-04-17,6.0,2426.199999999997
2808,2025-04-18,-13.400000000000091,2412.799999999997
2811,2025-04-21,1.900000000000091,2414.699999999997
2812,2025-04-22,-16.0,2398.699999999997
2813,2025-04-23,2.199999999999818,2400.899999999997
2814,2025-04-24,5.5,2406.399999999997
2815,2025-04-25,-1.400000000000091,2404.999999999997
2818,2025-04-28,-7.700000000000273,2397.2999999999965
2819,2025-04-29,0.20000000000004547,2397.4999999999964
2820,2025-04-30,0.0,2397.4999999999964
2821,2025-05-01,0.0,2397.4999999999964
2822,2025-05-02,0.0,2397.4999999999964
2825,2025-05-05,-3.2000000000000455,2394.2999999999965
